rate_id,description,description_data,rate,component_id,component_name,trnx_authorization_1,parent_partner_tier,parent_payout_region,contract_type_final,partner_type,start_date,end_date,standard_rate_only,domestic_ultimate_csn,precedence
10066,PTI-M2S Renewal-Platinum-EMEA_USD_TURKEY-Emerging-Direct VAR,{},0.115,6000,PTI - Program Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,EMEA_USD_TURKEY-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10067,PTI-M2S Renewal-Gold-EMEA_USD_TURKEY-Emerging-Direct VAR,{},0.085,6000,PTI - Program Eligible Billing - M2S Renewal ,M2S Renewal,Gold,EMEA_USD_TURKEY-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10068,PTI-M2S Renewal-Platinum-EMEA_USD_MEAMSD-Emerging-Direct VAR,{},0.115,6000,PTI - Program Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,EMEA_USD_MEAMSD-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10069,PTI-M2S Renewal-Gold-EMEA_USD_MEAMSD-Emerging-Direct VAR,{},0.085,6000,PTI - Program Eligible Billing - M2S Renewal ,M2S Renewal,Gold,EMEA_USD_MEAMSD-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10070,PTI-M2S Renewal-Platinum-USCanada-Direct VAR,{},0.115,6000,PTI - Program Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,USCanada,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10071,PTI-M2S Renewal-Gold-USCanada-Direct VAR,{},0.085,6000,PTI - Program Eligible Billing - M2S Renewal ,M2S Renewal,Gold,USCanada,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10072,PTI-M2S Renewal-Platinum-EMEA_EURO_EFTA_Mature-Direct VAR,{},0.115,6000,PTI - Program Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,EMEA_EURO_EFTA_Mature,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10073,PTI-M2S Renewal-Gold-EMEA_EURO_EFTA_Mature-Direct VAR,{},0.085,6000,PTI - Program Eligible Billing - M2S Renewal ,M2S Renewal,Gold,EMEA_EURO_EFTA_Mature,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10074,PTI-M2S Renewal-Platinum-EMEA_GBP_EFTA_Mature-Direct VAR,{},0.115,6000,PTI - Program Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,EMEA_GBP_EFTA_Mature,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10075,PTI-M2S Renewal-Gold-EMEA_GBP_EFTA_Mature-Direct VAR,{},0.085,6000,PTI - Program Eligible Billing - M2S Renewal ,M2S Renewal,Gold,EMEA_GBP_EFTA_Mature,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10076,PTI-M2S Renewal-Platinum-EMEA_USD_RUSSIA-Emerging-Direct VAR,{},0.115,6000,PTI - Program Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,EMEA_USD_RUSSIA-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10077,PTI-M2S Renewal-Gold-EMEA_USD_RUSSIA-Emerging-Direct VAR,{},0.085,6000,PTI - Program Eligible Billing - M2S Renewal ,M2S Renewal,Gold,EMEA_USD_RUSSIA-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10078,PTI-M2S Renewal-Platinum-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0.115,6000,PTI - Program Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10079,PTI-M2S Renewal-Gold-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0.085,6000,PTI - Program Eligible Billing - M2S Renewal ,M2S Renewal,Gold,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
10080,PTI-M2S Online Renewal-Platinum-India-Emerging-Direct VAR,{},0.115,7000,PTI - Program Eligible Billing - M2S Online Renewal ,M2S Online Renewal,Platinum,India-Emerging,Direct VAR,reseller,11/01/2020,01/31/2021,False,,100
