rate_id,description,description_data,rate,component_id,component_name,trnx_authorization_1,parent_partner_tier,parent_payout_region,contract_type_final,partner_type,start_date,end_date,standard_rate_only,domestic_ultimate_csn,precedence
50100,EIP Vertical-Subscription New-Platinum-ANZ-Mature-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,ANZ-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50101,EIP Vertical-Subscription New-Gold-ANZ-Mature-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,ANZ-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50102,EIP Vertical-Subscription New-Reseller-ANZ-Mature-Direct VAR,{},0.125,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,ANZ-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50103,EIP Vertical-Subscription New-Platinum-JPY-Mature-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,JPY-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50104,EIP Vertical-Subscription New-Gold-JPY-Mature-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,JPY-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50105,EIP Vertical-Subscription New-Reseller-JPY-Mature-Direct VAR,{},0.09,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,JPY-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50106,EIP Vertical-Subscription New-Platinum-Korea-Mature-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,Korea-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50107,EIP Vertical-Subscription New-Gold-Korea-Mature-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,Korea-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50108,EIP Vertical-Subscription New-Reseller-Korea-Mature-Direct VAR,{},0.125,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,Korea-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50109,EIP Vertical-Subscription New-Platinum-ASEAN-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,ASEAN-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50110,EIP Vertical-Subscription New-Gold-ASEAN-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,ASEAN-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50111,EIP Vertical-Subscription New-Reseller-ASEAN-Emerging-Direct VAR,{},0.125,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,ASEAN-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50112,EIP Vertical-Subscription New-Platinum-Taiwan-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,Taiwan-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50113,EIP Vertical-Subscription New-Gold-Taiwan-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,Taiwan-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50114,EIP Vertical-Subscription New-Reseller-Taiwan-Emerging-Direct VAR,{},0.125,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,Taiwan-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50115,EIP Vertical-Subscription New-Platinum-Greater China-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,Greater China-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50116,EIP Vertical-Subscription New-Gold-Greater China-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,Greater China-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50117,EIP Vertical-Subscription New-Reseller-Greater China-Emerging-Direct VAR,{},0.125,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,Greater China-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50118,EIP Vertical-Subscription New-Platinum-Hong Kong-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,Hong Kong-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50119,EIP Vertical-Subscription New-Gold-Hong Kong-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,Hong Kong-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50120,EIP Vertical-Subscription New-Reseller-Hong Kong-Emerging-Direct VAR,{},0.125,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,Hong Kong-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50121,EIP Vertical-Subscription New-Platinum-Brazil-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50122,EIP Vertical-Subscription New-Gold-Brazil-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50123,EIP Vertical-Subscription New-Reseller-Brazil-Emerging-Direct VAR,{},0.09,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50124,EIP Vertical-Subscription New-Platinum-Mexico-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50125,EIP Vertical-Subscription New-Gold-Mexico-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50126,EIP Vertical-Subscription New-Reseller-Mexico-Emerging-Direct VAR,{},0.09,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50127,EIP Vertical-Subscription New-Platinum-MCO-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,MCO-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50128,EIP Vertical-Subscription New-Gold-MCO-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,MCO-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50129,EIP Vertical-Subscription New-Reseller-MCO-Emerging-Direct VAR,{},0.09,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,MCO-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50130,EIP Vertical-Subscription New-Platinum-EMEA_USD_AFRICA-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,EMEA_USD_AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50131,EIP Vertical-Subscription New-Gold-EMEA_USD_AFRICA-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,EMEA_USD_AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50132,EIP Vertical-Subscription New-Reseller-EMEA_USD_AFRICA-Emerging-Direct VAR,{},0.09,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,EMEA_USD_AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50133,EIP Vertical-Subscription New-Platinum-EMEA_USD_TURKEY-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,EMEA_USD_TURKEY-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50134,EIP Vertical-Subscription New-Gold-EMEA_USD_TURKEY-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,EMEA_USD_TURKEY-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50135,EIP Vertical-Subscription New-Reseller-EMEA_USD_TURKEY-Emerging-Direct VAR,{},0.09,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,EMEA_USD_TURKEY-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50136,EIP Vertical-Subscription New-Platinum-EMEA_USD_MEAMSD-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,EMEA_USD_MEAMSD-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50137,EIP Vertical-Subscription New-Gold-EMEA_USD_MEAMSD-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,EMEA_USD_MEAMSD-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50138,EIP Vertical-Subscription New-Reseller-EMEA_USD_MEAMSD-Emerging-Direct VAR,{},0.09,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,EMEA_USD_MEAMSD-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50139,EIP Vertical-Subscription New-Platinum-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50140,EIP Vertical-Subscription New-Gold-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50141,EIP Vertical-Subscription New-Reseller-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},0.15,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50142,EIP Vertical-Subscription New-Platinum-India-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50143,EIP Vertical-Subscription New-Gold-India-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50144,EIP Vertical-Subscription New-Reseller-India-Emerging-Indirect VAR,{},0.125,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50145,EIP Vertical-Subscription New-Platinum-ANZ-Mature-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50146,EIP Vertical-Subscription New-Gold-ANZ-Mature-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50147,EIP Vertical-Subscription New-Reseller-ANZ-Mature-Indirect VAR,{},0.125,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50148,EIP Vertical-Subscription New-Platinum-JPY-Mature-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,JPY-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50149,EIP Vertical-Subscription New-Gold-JPY-Mature-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,JPY-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50150,EIP Vertical-Subscription New-Reseller-JPY-Mature-Indirect VAR,{},0.09,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,JPY-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50151,EIP Vertical-Subscription New-Platinum-Korea-Mature-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,Korea-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50152,EIP Vertical-Subscription New-Gold-Korea-Mature-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,Korea-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50153,EIP Vertical-Subscription New-Reseller-Korea-Mature-Indirect VAR,{},0.125,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,Korea-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50154,EIP Vertical-Subscription New-Platinum-ASEAN-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,ASEAN-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50155,EIP Vertical-Subscription New-Gold-ASEAN-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,ASEAN-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50156,EIP Vertical-Subscription New-Reseller-ASEAN-Emerging-Indirect VAR,{},0.125,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,ASEAN-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50157,EIP Vertical-Subscription New-Platinum-Taiwan-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,Taiwan-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50158,EIP Vertical-Subscription New-Gold-Taiwan-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,Taiwan-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50159,EIP Vertical-Subscription New-Reseller-Taiwan-Emerging-Indirect VAR,{},0.125,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,Taiwan-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50160,EIP Vertical-Subscription New-Platinum-Greater China-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,Greater China-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50161,EIP Vertical-Subscription New-Gold-Greater China-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,Greater China-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50162,EIP Vertical-Subscription New-Reseller-Greater China-Emerging-Indirect VAR,{},0.125,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,Greater China-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50163,EIP Vertical-Subscription New-Platinum-Hong Kong-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,Hong Kong-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50164,EIP Vertical-Subscription New-Gold-Hong Kong-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,Hong Kong-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50165,EIP Vertical-Subscription New-Reseller-Hong Kong-Emerging-Indirect VAR,{},0.125,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,Hong Kong-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50166,EIP Vertical-Subscription New-Platinum-Brazil-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,Brazil-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50167,EIP Vertical-Subscription New-Gold-Brazil-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,Brazil-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50168,EIP Vertical-Subscription New-Reseller-Brazil-Emerging-Indirect VAR,{},0.09,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,Brazil-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50169,EIP Vertical-Subscription New-Platinum-Mexico-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,Mexico-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50170,EIP Vertical-Subscription New-Gold-Mexico-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,Mexico-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50171,EIP Vertical-Subscription New-Reseller-Mexico-Emerging-Indirect VAR,{},0.09,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,Mexico-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50172,EIP Vertical-Subscription New-Platinum-MCO-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,MCO-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50173,EIP Vertical-Subscription New-Gold-MCO-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,MCO-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50174,EIP Vertical-Subscription New-Reseller-MCO-Emerging-Indirect VAR,{},0.09,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,MCO-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50175,EIP Vertical-Subscription New-Platinum-EMEA_USD_AFRICA-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,EMEA_USD_AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50176,EIP Vertical-Subscription New-Gold-EMEA_USD_AFRICA-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,EMEA_USD_AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50177,EIP Vertical-Subscription New-Reseller-EMEA_USD_AFRICA-Emerging-Indirect VAR,{},0.09,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,EMEA_USD_AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50178,EIP Vertical-Subscription New-Platinum-EMEA_USD_TURKEY-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,EMEA_USD_TURKEY-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50179,EIP Vertical-Subscription New-Gold-EMEA_USD_TURKEY-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,EMEA_USD_TURKEY-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50180,EIP Vertical-Subscription New-Reseller-EMEA_USD_TURKEY-Emerging-Indirect VAR,{},0.09,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,EMEA_USD_TURKEY-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50181,EIP Vertical-Subscription New-Platinum-EMEA_USD_MEAMSD-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,EMEA_USD_MEAMSD-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50182,EIP Vertical-Subscription New-Gold-EMEA_USD_MEAMSD-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,EMEA_USD_MEAMSD-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50183,EIP Vertical-Subscription New-Reseller-EMEA_USD_MEAMSD-Emerging-Indirect VAR,{},0.09,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,EMEA_USD_MEAMSD-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50184,EIP Vertical-Subscription New-Platinum-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Platinum,EMEA_USD_FR-AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50185,EIP Vertical-Subscription New-Gold-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,{},0,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Gold,EMEA_USD_FR-AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50186,EIP Vertical-Subscription New-Reseller-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,{},0.15,51000,EIP Vertical - Payout Eligible Billing - Subscription New,Subscription New,Reseller,EMEA_USD_FR-AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
50187,EIP Vertical-M2S Renewal-Platinum-India-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,India-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50188,EIP Vertical-M2S Renewal-Gold-India-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,India-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50189,EIP Vertical-M2S Renewal-Reseller-India-Emerging-Direct VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,India-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50190,EIP Vertical-M2S Renewal-Platinum-ANZ-Mature-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,ANZ-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50191,EIP Vertical-M2S Renewal-Gold-ANZ-Mature-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,ANZ-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50192,EIP Vertical-M2S Renewal-Reseller-ANZ-Mature-Direct VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,ANZ-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50193,EIP Vertical-M2S Renewal-Platinum-JPY-Mature-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,JPY-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50194,EIP Vertical-M2S Renewal-Gold-JPY-Mature-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,JPY-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50195,EIP Vertical-M2S Renewal-Reseller-JPY-Mature-Direct VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,JPY-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50196,EIP Vertical-M2S Renewal-Platinum-Korea-Mature-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,Korea-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50197,EIP Vertical-M2S Renewal-Gold-Korea-Mature-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,Korea-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50198,EIP Vertical-M2S Renewal-Reseller-Korea-Mature-Direct VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,Korea-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50199,EIP Vertical-M2S Renewal-Platinum-ASEAN-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,ASEAN-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50200,EIP Vertical-M2S Renewal-Gold-ASEAN-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,ASEAN-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50201,EIP Vertical-M2S Renewal-Reseller-ASEAN-Emerging-Direct VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,ASEAN-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50202,EIP Vertical-M2S Renewal-Platinum-Taiwan-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,Taiwan-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50203,EIP Vertical-M2S Renewal-Gold-Taiwan-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,Taiwan-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50204,EIP Vertical-M2S Renewal-Reseller-Taiwan-Emerging-Direct VAR,{},0.07,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Reseller,Taiwan-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50205,EIP Vertical-M2S Renewal-Platinum-Greater China-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Platinum,Greater China-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
50206,EIP Vertical-M2S Renewal-Gold-Greater China-Emerging-Direct VAR,{},0,55000,EIP Vertical - Payout Eligible Billing - M2S Renewal ,M2S Renewal,Gold,Greater China-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
