rate_id,description,description_data,rate,component_id,component_name,trnx_authorization_1,parent_partner_tier,parent_payout_region,contract_type_final,partner_type,start_date,end_date,standard_rate_only,domestic_ultimate_csn,precedence
30081,PPI-Subscription Renewal-Gold-USCanada-Direct VAR,{},"[{""start"":0,""value"":0.155},{""start"":0.5,""value"": 0.155},{""start"":1.0,""value"": 0.155}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,USCanada,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30082,PPI-Subscription Renewal-Platinum-India-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,India-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30083,PPI-Subscription Renewal-Gold-India-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,India-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30084,PPI-Subscription Renewal-Platinum-ANZ-Mature-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,ANZ-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30085,PPI-Subscription Renewal-Gold-ANZ-Mature-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,ANZ-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30086,PPI-Subscription Renewal-Platinum-EMEA_EURO_EFTA_Mature-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,EMEA_EURO_EFTA_Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30087,PPI-Subscription Renewal-Gold-EMEA_EURO_EFTA_Mature-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,EMEA_EURO_EFTA_Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30088,PPI-Subscription Renewal-Platinum-EMEA_GBP_EFTA_Mature-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,EMEA_GBP_EFTA_Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30089,PPI-Subscription Renewal-Gold-EMEA_GBP_EFTA_Mature-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,EMEA_GBP_EFTA_Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30090,PPI-Subscription Renewal-Platinum-Brazil-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30091,PPI-Subscription Renewal-Gold-Brazil-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,Brazil-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30092,PPI-Subscription Renewal-Platinum-Mexico-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30093,PPI-Subscription Renewal-Gold-Mexico-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,Mexico-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30094,PPI-Subscription Renewal-Platinum-MCO-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,MCO-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30095,PPI-Subscription Renewal-Gold-MCO-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,MCO-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30096,PPI-Subscription Renewal-Platinum-ASEAN-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,ASEAN-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30097,PPI-Subscription Renewal-Gold-ASEAN-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,ASEAN-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30098,PPI-Subscription Renewal-Platinum-Taiwan-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,Taiwan-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30099,PPI-Subscription Renewal-Gold-Taiwan-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,Taiwan-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30100,PPI-Subscription Renewal-Platinum-Korea-Mature-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,Korea-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30101,PPI-Subscription Renewal-Gold-Korea-Mature-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,Korea-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30102,PPI-Subscription Renewal-Platinum-Greater China-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,Greater China-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30103,PPI-Subscription Renewal-Gold-Greater China-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,Greater China-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30104,PPI-Subscription Renewal-Platinum-Hong Kong-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,Hong Kong-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30105,PPI-Subscription Renewal-Gold-Hong Kong-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,Hong Kong-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30106,PPI-Subscription Renewal-Platinum-JPY-Mature-Direct VAR,{},"[{""start"":0,""value"":0.195},{""start"":0.5,""value"": 0.195},{""start"":1.0,""value"": 0.195}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,JPY-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30107,PPI-Subscription Renewal-Gold-JPY-Mature-Direct VAR,{},"[{""start"":0,""value"":0.165},{""start"":0.5,""value"": 0.165},{""start"":1.0,""value"": 0.165}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,JPY-Mature,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30108,PPI-Subscription Renewal-Platinum-EMEA_USD_MEAMSD-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,EMEA_USD_MEAMSD-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30109,PPI-Subscription Renewal-Gold-EMEA_USD_MEAMSD-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,EMEA_USD_MEAMSD-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30110,PPI-Subscription Renewal-Platinum-EMEA_USD_RUSSIA-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,EMEA_USD_RUSSIA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30111,PPI-Subscription Renewal-Gold-EMEA_USD_RUSSIA-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,EMEA_USD_RUSSIA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30112,PPI-Subscription Renewal-Platinum-EMEA_USD_TURKEY-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,EMEA_USD_TURKEY-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30113,PPI-Subscription Renewal-Gold-EMEA_USD_TURKEY-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,EMEA_USD_TURKEY-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30114,PPI-Subscription Renewal-Platinum-EMEA_USD_AFRICA-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,EMEA_USD_AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30115,PPI-Subscription Renewal-Gold-EMEA_USD_AFRICA-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,EMEA_USD_AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30116,PPI-Subscription Renewal-Platinum-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30117,PPI-Subscription Renewal-Gold-EMEA_USD_FR-AFRICA-Emerging-Direct VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,EMEA_USD_FR-AFRICA-Emerging,Direct VAR,Reseller,11/01/2020,01/31/2021,False,,100
30118,PPI-Subscription Renewal-Platinum-USCanada-Indirect VAR,{},"[{""start"":0,""value"":0.185},{""start"":0.5,""value"": 0.185},{""start"":1.0,""value"": 0.185}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,USCanada,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30119,PPI-Subscription Renewal-Gold-USCanada-Indirect VAR,{},"[{""start"":0,""value"":0.155},{""start"":0.5,""value"": 0.155},{""start"":1.0,""value"": 0.155}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,USCanada,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30120,PPI-Subscription Renewal-Platinum-India-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30121,PPI-Subscription Renewal-Gold-India-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,India-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30122,PPI-Subscription Renewal-Platinum-ANZ-Mature-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30123,PPI-Subscription Renewal-Gold-ANZ-Mature-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,ANZ-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30124,PPI-Subscription Renewal-Platinum-EMEA_EURO_EFTA_Mature-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,EMEA_EURO_EFTA_Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30125,PPI-Subscription Renewal-Gold-EMEA_EURO_EFTA_Mature-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,EMEA_EURO_EFTA_Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30126,PPI-Subscription Renewal-Platinum-EMEA_GBP_EFTA_Mature-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,EMEA_GBP_EFTA_Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30127,PPI-Subscription Renewal-Gold-EMEA_GBP_EFTA_Mature-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,EMEA_GBP_EFTA_Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30128,PPI-Subscription Renewal-Platinum-Brazil-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,Brazil-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30129,PPI-Subscription Renewal-Gold-Brazil-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,Brazil-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30130,PPI-Subscription Renewal-Platinum-Mexico-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,Mexico-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30131,PPI-Subscription Renewal-Gold-Mexico-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,Mexico-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30132,PPI-Subscription Renewal-Platinum-MCO-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,MCO-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30133,PPI-Subscription Renewal-Gold-MCO-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,MCO-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30134,PPI-Subscription Renewal-Platinum-ASEAN-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,ASEAN-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30135,PPI-Subscription Renewal-Gold-ASEAN-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,ASEAN-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30136,PPI-Subscription Renewal-Platinum-Taiwan-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,Taiwan-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30137,PPI-Subscription Renewal-Gold-Taiwan-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,Taiwan-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30138,PPI-Subscription Renewal-Platinum-Korea-Mature-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,Korea-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30139,PPI-Subscription Renewal-Gold-Korea-Mature-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,Korea-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30140,PPI-Subscription Renewal-Platinum-Greater China-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,Greater China-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30141,PPI-Subscription Renewal-Gold-Greater China-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,Greater China-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30142,PPI-Subscription Renewal-Platinum-Hong Kong-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,Hong Kong-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30143,PPI-Subscription Renewal-Gold-Hong Kong-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,Hong Kong-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30144,PPI-Subscription Renewal-Platinum-JPY-Mature-Indirect VAR,{},"[{""start"":0,""value"":0.195},{""start"":0.5,""value"": 0.195},{""start"":1.0,""value"": 0.195}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,JPY-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30145,PPI-Subscription Renewal-Gold-JPY-Mature-Indirect VAR,{},"[{""start"":0,""value"":0.165},{""start"":0.5,""value"": 0.165},{""start"":1.0,""value"": 0.165}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,JPY-Mature,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30146,PPI-Subscription Renewal-Platinum-EMEA_USD_MEAMSD-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,EMEA_USD_MEAMSD-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30147,PPI-Subscription Renewal-Gold-EMEA_USD_MEAMSD-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,EMEA_USD_MEAMSD-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30148,PPI-Subscription Renewal-Platinum-EMEA_USD_RUSSIA-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,EMEA_USD_RUSSIA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30149,PPI-Subscription Renewal-Gold-EMEA_USD_RUSSIA-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,EMEA_USD_RUSSIA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30150,PPI-Subscription Renewal-Platinum-EMEA_USD_TURKEY-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,EMEA_USD_TURKEY-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30151,PPI-Subscription Renewal-Gold-EMEA_USD_TURKEY-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,EMEA_USD_TURKEY-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30152,PPI-Subscription Renewal-Platinum-EMEA_USD_AFRICA-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,EMEA_USD_AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30153,PPI-Subscription Renewal-Gold-EMEA_USD_AFRICA-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.15},{""start"":0.5,""value"": 0.15},{""start"":1.0,""value"": 0.15}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Gold,EMEA_USD_AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
30154,PPI-Subscription Renewal-Platinum-EMEA_USD_FR-AFRICA-Emerging-Indirect VAR,{},"[{""start"":0,""value"":0.18},{""start"":0.5,""value"": 0.18},{""start"":1.0,""value"": 0.18}]",26000,PPI - Payout Eligible Billing - Subscription Renewal - On-Time,Subscription Renewal,Platinum,EMEA_USD_FR-AFRICA-Emerging,Indirect VAR,Reseller,11/01/2020,01/31/2021,False,,100
